id,name,bodyPart,target,equipment,secondaryMuscles,category,difficulty,instruction_count,gifUrl,source
2796,dumbbell step-up lunge,upper legs,quads,dumbbell,glutes; hamstrings; calves,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2796-gFyFj9z.gif,github
2812,dumbbell step-up split squat,upper legs,quads,dumbbell,glutes; hamstrings; calves,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2812-QjE2DcA.gif,github
0432,dumbbell stiff leg deadlift,upper legs,glutes,dumbbell,hamstrings; lower back,upper legs,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0432-5eLRITT.gif,github
0433,dumbbell straight arm pullover,chest,pectorals,dumbbell,latissimus dorsi; triceps,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0433-i8BdLTK.gif,github
0434,dumbbell straight leg deadlift,upper legs,glutes,dumbbell,hamstrings; lower back,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0434-oom75KC.gif,github
2808,dumbbell sumo pull through,upper legs,glutes,dumbbell,hamstrings; quadriceps; core,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2808-BmrwWzo.gif,github
2803,dumbbell supported squat,upper legs,quads,dumbbell,glutes; hamstrings; calves,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2803-r5DgrW9.gif,github
0436,dumbbell tate press,upper arms,triceps,dumbbell,shoulders,upper arms,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0436-s5PdDyY.gif,github
1742,dumbbell tricep kickback with stork stance,upper arms,triceps,dumbbell,shoulders,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1742-wOLmCXc.gif,github
1743,dumbbell twisting bench press,upper arms,triceps,dumbbell,chest; shoulders,upper arms,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1743-z6TAHoT.gif,github
0437,dumbbell upright row,shoulders,delts,dumbbell,traps; biceps,shoulders,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0437-ainizkb.gif,github
1765,dumbbell upright row (back pov),shoulders,delts,dumbbell,traps; biceps,shoulders,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1765-Iptlv6x.gif,github
0438,dumbbell w-press,shoulders,delts,dumbbell,triceps; chest,shoulders,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0438-vmwLyCg.gif,github
5201,dumbbell waiter biceps curl,upper arms,biceps,dumbbell,forearms; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/5201-KOpzGBL.gif,github
0439,dumbbell zottman curl,upper arms,biceps,dumbbell,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0439-kXaIn5A.gif,github
2294,dumbbell zottman preacher curl,upper arms,biceps,dumbbell,forearms,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2294-y5U5B9Y.gif,github
2189,dumbbells seated triceps extension,upper arms,triceps,dumbbell,shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2189-FQXdXzY.gif,github
3287,elbow dips,upper arms,triceps,body weight,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3287-LkoAWAE.gif,github
1772,elbow lift - reverse push-up,back,upper back,body weight,triceps; shoulders,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1772-wbUYILZ.gif,github
0443,elbow-to-knee,waist,abs,body weight,obliques,waist,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0443-jvp6DiD.gif,github
3292,elevator,back,upper back,body weight,shoulders; trapezius,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3292-zYmNaoY.gif,github
1332,exercise ball alternating arm ups,back,lats,stability ball,shoulders; core,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1332-EyLrNC2.gif,github
1333,exercise ball back extension with arms extended,back,spine,stability ball,glutes; hamstrings,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1333-PERjVm8.gif,github
1334,exercise ball back extension with hands behind head,back,spine,stability ball,glutes; hamstrings,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1334-o1HGDSq.gif,github
1335,exercise ball back extension with knees off ground,back,spine,stability ball,glutes; hamstrings,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1335-WME869U.gif,github
1744,exercise ball dip,upper arms,triceps,stability ball,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1744-kprile3.gif,github
1338,exercise ball hug,back,spine,stability ball,shoulders; chest,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1338-d7z1Y7V.gif,github
1382,exercise ball on the wall calf raise,lower legs,calves,dumbbell,hamstrings; quadriceps,lower legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1382-xo6sENf.gif,github
3241,exercise ball on the wall calf raise (tennis ball between ankles),lower legs,calves,dumbbell,hamstrings; quadriceps,lower legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3241-FY3UdNT.gif,github
3240,exercise ball on the wall calf raise (tennis ball between knees),lower legs,calves,dumbbell,quadriceps; hamstrings,lower legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3240-j74M6Zn.gif,github
1417,exercise ball one legged diagonal kick hamstring curl,upper legs,glutes,stability ball,hamstrings; calves,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1417-GOJKFfO.gif,github
1296,exercise ball pike push up,chest,pectorals,stability ball,shoulders; triceps; core,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1296-sVvXT5J.gif,github
1343,exercise ball prone leg raise,back,spine,stability ball,abdominals; glutes,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1343-lCKm4Rs.gif,github
1746,exercise ball supine triceps extension,upper arms,triceps,dumbbell,shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1746-Gm2Uv1z.gif,github
1747,ez bar french press on exercise ball,upper arms,triceps,ez barbell,shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1747-CFN9P8G.gif,github
3010,ez bar lying bent arms pullover,back,lats,ez barbell,triceps; chest,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3010-nDK1HJ0.gif,github
1748,ez bar lying close grip triceps extension behind head,upper arms,triceps,ez barbell,shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1748-6CKUx7o.gif,github
1344,ez bar reverse grip bent over row,back,upper back,ez barbell,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1344-G8dXpNG.gif,github
1682,ez bar seated close grip concentration curl,upper arms,biceps,ez barbell,forearms,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1682-Dsfz0Id.gif,github
1749,ez bar standing french press,upper arms,triceps,ez barbell,shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1749-1cTf2Ux.gif,github
0445,ez barbell anti gravity press,shoulders,delts,ez barbell,triceps; chest,shoulders,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0445-fprd84i.gif,github
1627,ez barbell close grip preacher curl,upper arms,biceps,ez barbell,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1627-hacCyUv.gif,github
0446,ez barbell close-grip curl,upper arms,biceps,ez barbell,forearms,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0446-V4ryaZa.gif,github
0447,ez barbell curl,upper arms,biceps,ez barbell,forearms,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0447-6TG6x2w.gif,github
0448,ez barbell decline close grip face press,upper arms,triceps,ez barbell,chest; shoulders,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0448-DgZQ11d.gif,github
2186,ez barbell decline triceps extension,upper arms,triceps,ez barbell,shoulders,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2186-CQHoDm0.gif,github
0449,ez barbell incline triceps extension,upper arms,triceps,ez barbell,shoulders,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0449-KyLtiLT.gif,github
0450,ez barbell jm bench press,upper arms,triceps,ez barbell,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0450-hnOYgH3.gif,github
0451,ez barbell reverse grip curl,upper arms,biceps,ez barbell,forearms,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0451-Y5X65IB.gif,github
0452,ez barbell reverse grip preacher curl,upper arms,biceps,ez barbell,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0452-vBNyir7.gif,github
1458,ez barbell seated curls,upper arms,biceps,ez barbell,forearms,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1458-jtFKbt5.gif,github
0453,ez barbell seated triceps extension,upper arms,triceps,ez barbell,shoulders,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0453-iaapw0g.gif,github
0454,ez barbell spider curl,upper arms,biceps,ez barbell,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0454-Ye5Qxb0.gif,github
1628,ez barbell spider curl,upper arms,biceps,ez barbell,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1628-2kattbR.gif,github
2404,ez-bar biceps curl (with arm blaster),upper arms,biceps,ez barbell,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2404-tJ5nYqo.gif,github
2432,ez-bar close-grip bench press,upper arms,triceps,ez barbell,chest; shoulders,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2432-da4cXST.gif,github
2741,ez-barbell standing wide grip biceps curl,upper arms,biceps,ez barbell,forearms,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2741-OVTZ65k.gif,github
0455,finger curls,lower arms,forearms,barbell,wrist flexors; grip muscles,lower arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0455-awG04cF.gif,github
3303,flag,waist,abs,body weight,obliques; shoulders,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3303-pQ0Mx1Z.gif,github
0458,floor fly (with barbell),chest,pectorals,barbell,deltoids; triceps,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0458-neonEDL.gif,github
0459,flutter kicks,upper legs,glutes,body weight,hip flexors; lower abs,upper legs,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0459-UVo2Qs2.gif,github
1472,forward jump,upper legs,quads,body weight,calves; hamstrings; glutes,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1472-uZKq7lo.gif,github
3470,forward lunge (male),upper legs,glutes,body weight,quadriceps; hamstrings; calves,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3470-kMzUs9Y.gif,github
3194,frankenstein squat,upper legs,glutes,barbell,quadriceps; hamstrings; calves,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3194-bdWcbaU.gif,github
3301,frog planche,waist,abs,body weight,shoulders; chest; triceps,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3301-rQhGcin.gif,github
3296,front lever,waist,abs,body weight,lats; shoulders; forearms,waist,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3296-PkCN2lv.gif,github
3295,front lever reps,back,upper back,body weight,core; shoulders,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3295-hbY9wqG.gif,github
0464,front plank with twist,waist,abs,body weight,obliques; shoulders,waist,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0464-CosupLu.gif,github
3315,full maltese,waist,abs,body weight,shoulders; chest,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3315-YRaCa5Y.gif,github
3299,full planche,waist,abs,body weight,shoulders; chest; triceps,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3299-YZ4961r.gif,github
3327,full planche push-up,chest,pectorals,body weight,shoulders; triceps; core,chest,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3327-gw9PqGk.gif,github
