"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Ab Wheel",,"",1,"normal",,12,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Ab Wheel",,"",2,"normal",,12,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Ab Wheel",,"",3,"normal",,12,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Ab Wheel",,"",4,"normal",,12,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Push Up",,"",0,"normal",,11,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Push Up",,"",1,"normal",,10,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Push Up",,"",2,"normal",,9,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Push Up",,"",3,"normal",,6,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Kneeling Push Up",,"",0,"normal",,12,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Nova Uppet Chest",,"",0,"normal",,15,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Nova Uppet Chest",,"",1,"normal",,10,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Nova Uppet Chest",,"",2,"normal",,10,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Hammer Curl (Dumbbell)",,"",0,"normal",3,12,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Hammer Curl (Dumbbell)",,"",1,"normal",3,12,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Hammer Curl (Dumbbell)",,"",2,"normal",3,10,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Hammer Curl (Dumbbell)",,"",3,"normal",3,8,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Hammer Curl (Dumbbell)",,"",4,"normal",3,8,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Chest Fly (Band)",,"",0,"normal",2,9,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Chest Fly (Band)",,"",1,"normal",1,12,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Chest Fly (Band)",,"",2,"normal",1,12,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Chest Fly (Band)",,"",3,"normal",1,12,,,
"W1 D2 ) Push up × 100","6 Feb 2025, 22:51","6 Feb 2025, 23:41","","Chest Fly (Band)",,"",4,"normal",1,12,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Lateral Raise (Band)",,"",0,"normal",2,6,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Lateral Raise (Band)",,"",1,"normal",1,9,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Lateral Raise (Band)",,"",2,"normal",1,10,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Lateral Raise (Band)",,"",3,"normal",1,10,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Handstand Push Up",,"",0,"normal",,10,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Handstand Push Up",,"",1,"normal",,10,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Handstand Push Up",,"",2,"normal",,9,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Handstand Push Up",,"",3,"normal",,8,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Handstand Push Up",,"",4,"normal",,10,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Bent Over Row (Band)",,"",0,"normal",2,12,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Bent Over Row (Band)",,"",1,"normal",2,12,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Bent Over Row (Band)",,"",2,"normal",2,12,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Bent Over Row (Band)",,"",3,"normal",2,12,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Bent Over Row (Band)",,"",4,"normal",2,12,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","nova shoulder back",,"",0,"normal",3,12,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","nova shoulder back",,"",1,"normal",,10,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","nova shoulder back",,"",2,"normal",,11,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","nova shoulder back",,"",3,"normal",,7,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","nova shoulder back",,"",4,"normal",,12,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Kipping Pull Up",,"",0,"normal",,7,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Kipping Pull Up",,"",1,"normal",,5,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Kipping Pull Up",,"",2,"normal",,5,,,
"Squat","4 Feb 2025, 22:42","4 Feb 2025, 23:33","","Kipping Pull Up",,"",3,"normal",,5,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Ab Wheel",,"",0,"normal",,12,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Ab Wheel",,"",1,"normal",,12,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Ab Wheel",,"",2,"normal",,12,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Ab Wheel",,"",3,"normal",,12,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Ab Wheel",,"",4,"normal",,12,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Push Up",,"",0,"normal",,11,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Push Up",,"",1,"normal",,10,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Push Up",,"",2,"normal",,10,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Push Up",,"",3,"normal",,6,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Kneeling Push Up",,"",0,"normal",,11,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Hammer Curl (Dumbbell)",,"",0,"normal",3,12,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Hammer Curl (Dumbbell)",,"",1,"normal",3,12,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Hammer Curl (Dumbbell)",,"",2,"normal",3,10,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Hammer Curl (Dumbbell)",,"",3,"normal",3,6,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Hammer Curl (Dumbbell)",,"",4,"normal",3,6,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Chest Fly (Band)",,"",0,"normal",2,10,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Chest Fly (Band)",,"",1,"normal",2,10,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Chest Fly (Band)",,"",2,"normal",2,10,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Chest Fly (Band)",,"",3,"normal",2,10,,,
"W1 D2 ) Push up × 100","3 Feb 2025, 12:23","3 Feb 2025, 13:06","","Chest Fly (Band)",,"",4,"normal",1,12,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Ab Wheel",,"",0,"normal",,12,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Ab Wheel",,"",1,"normal",,12,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Ab Wheel",,"",2,"normal",,12,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Ab Wheel",,"",3,"normal",,12,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Ab Wheel",,"",4,"normal",,12,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Push Up",,"",0,"normal",,11,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Push Up",,"",1,"normal",,10,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Push Up",,"",2,"normal",,8,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Kneeling Push Up",,"",0,"normal",,12,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Kneeling Push Up",,"",1,"normal",,11,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Hammer Curl (Dumbbell)",,"",0,"normal",3,12,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Hammer Curl (Dumbbell)",,"",1,"normal",3,12,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Hammer Curl (Dumbbell)",,"",2,"normal",3,11,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Hammer Curl (Dumbbell)",,"",3,"normal",3,6,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Hammer Curl (Dumbbell)",,"",4,"normal",3,7,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Chest Fly (Band)",,"",0,"normal",1,12,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Chest Fly (Band)",,"",1,"normal",1,12,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Chest Fly (Band)",,"",2,"normal",1,12,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Chest Fly (Band)",,"",3,"normal",1,12,,,
"W1 D2 ) Push up × 100","29 Jan 2025, 13:51","29 Jan 2025, 14:34","","Chest Fly (Band)",,"",4,"normal",1,12,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","vacumm",,"",0,"normal",,,,31,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","vacumm",,"",1,"normal",,,,31,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","vacumm",,"",2,"normal",,,,31,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","vacumm",,"",3,"normal",,,,31,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","vacumm",,"",4,"normal",,,,31,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","vacumm",,"",5,"normal",,,,31,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Lateral Raise (Band)",,"",0,"normal",3,6,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Lateral Raise (Band)",,"",1,"normal",3,5,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Lateral Raise (Band)",,"",2,"normal",3,4,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Lateral Raise (Band)",,"",3,"normal",,10,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Lateral Raise (Band)",,"",4,"normal",,10,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Handstand Push Up",,"",0,"normal",,10,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Handstand Push Up",,"",1,"normal",,10,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Handstand Push Up",,"",2,"normal",,8,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Handstand Push Up",,"",3,"normal",,7,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Handstand Push Up",,"",4,"normal",,8,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Bent Over Row (Band)",,"",0,"normal",2,15,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Bent Over Row (Band)",,"",1,"normal",3,10,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Bent Over Row (Band)",,"",2,"normal",3,10,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Bent Over Row (Band)",,"",3,"normal",3,10,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","Bent Over Row (Band)",,"",4,"normal",2,13,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","nova shoulder back",,"",0,"normal",,9,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","nova shoulder back",,"",1,"normal",,9,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","nova shoulder back",,"",2,"normal",,10,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","nova shoulder back",,"",3,"normal",,9,,,
"Squat","26 Jan 2025, 23:15","26 Jan 2025, 23:57","","nova shoulder back",,"",4,"normal",,10,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Ab Wheel",,"",0,"normal",,12,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Ab Wheel",,"",1,"normal",,10,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Ab Wheel",,"",2,"normal",,12,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Ab Wheel",,"",3,"normal",,10,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Ab Wheel",,"",4,"normal",,15,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Push Up",,"",0,"normal",,9,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Push Up",,"",1,"normal",,9,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Push Up",,"",2,"normal",,8,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Kneeling Push Up",,"",0,"normal",,11,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Kneeling Push Up",,"",1,"normal",,11,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","vacumm",,"",0,"normal",,,,32,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","vacumm",,"",1,"normal",,,,31,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","vacumm",,"",2,"normal",,,,32,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","vacumm",,"",3,"normal",,,,30,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","vacumm",,"",4,"normal",,,,31,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","vacumm",,"",5,"normal",,,,31,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","vacumm",,"",6,"normal",,,,30,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Hammer Curl (Dumbbell)",,"",0,"normal",3,15,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Hammer Curl (Dumbbell)",,"",1,"normal",3,11,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Hammer Curl (Dumbbell)",,"",2,"normal",3,8,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Hammer Curl (Dumbbell)",,"",3,"normal",3,7,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Hammer Curl (Dumbbell)",,"",4,"normal",3,5,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Chest Fly (Band)",,"",0,"normal",3,12,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Chest Fly (Band)",,"",1,"normal",3,11,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Chest Fly (Band)",,"",2,"normal",3,12,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Chest Fly (Band)",,"",3,"normal",3,12,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Chest Fly (Band)",,"",4,"normal",3,12,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Triceps Dip",,"",0,"normal",,10,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Triceps Dip",,"",1,"normal",,10,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Triceps Dip",,"",2,"normal",,10,,,
"W1 D2 ) Push up × 100","25 Jan 2025, 23:39","26 Jan 2025, 00:39","","Triceps Dip",,"",3,"normal",,10,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Ab Wheel",,"",0,"normal",,12,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Ab Wheel",,"",1,"normal",,9,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Ab Wheel",,"",2,"normal",,7,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Ab Wheel",,"",3,"normal",,7,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Ab Wheel",,"",4,"normal",,7,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Push Up",,"",0,"normal",,8,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Push Up",,"",1,"normal",,8,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Push Up",,"",2,"normal",,6,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Kneeling Push Up",,"",0,"normal",,10,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Kneeling Push Up",,"",1,"normal",,8,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","vacumm",,"",0,"normal",,,,31,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","vacumm",,"",1,"normal",,,,29,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","vacumm",,"",2,"normal",,,,29,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","vacumm",,"",3,"normal",,,,26,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","vacumm",,"",4,"normal",,,,30,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Hammer Curl (Dumbbell)",,"",0,"normal",3,12,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Hammer Curl (Dumbbell)",,"",1,"normal",3,11,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Hammer Curl (Dumbbell)",,"",2,"normal",3,10,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Hammer Curl (Dumbbell)",,"",3,"normal",3,10,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Chest Fly (Band)",,"윗가슴",0,"normal",3,11,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Chest Fly (Band)",,"윗가슴",1,"normal",3,11,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Chest Fly (Band)",,"윗가슴",2,"normal",3,10,,,
"W1 D2 ) Push up × 100","20 Jan 2025, 22:21","20 Jan 2025, 23:12","","Chest Fly (Band)",,"윗가슴",3,"normal",3,10,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Lateral Raise (Band)",,"",0,"normal",,6,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Handstand Push Up",,"",0,"normal",,8,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Handstand Push Up",,"",1,"normal",,8,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Handstand Push Up",,"",2,"normal",,7,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Handstand Push Up",,"",3,"normal",,6,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Handstand Push Up",,"",4,"normal",,6,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Bent Over Row (Band)",,"",0,"normal",,10,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Bent Over Row (Band)",,"",1,"normal",,10,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Bent Over Row (Band)",,"",2,"normal",,10,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Bent Over Row (Band)",,"",3,"normal",,12,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Bent Over Row (Band)",,"",4,"normal",,10,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","nova shoulder back",,"",0,"normal",,10,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","nova shoulder back",,"",1,"normal",,10,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","nova shoulder back",,"",2,"normal",,10,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","nova shoulder back",,"",3,"normal",,10,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","nova shoulder back",,"",4,"normal",,10,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Nova Back Row",,"",0,"normal",,12,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Nova Back Row",,"",1,"normal",,12,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Nova Back Row",,"",2,"normal",,12,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Nova Back Row",,"",3,"normal",,15,,,
"Squat","20 Jan 2025, 00:26","20 Jan 2025, 01:04","","Nova Back Row",,"",4,"normal",,12,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Ab Wheel",,"",0,"normal",,12,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Ab Wheel",,"",1,"normal",,12,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Ab Wheel",,"",2,"normal",,12,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Ab Wheel",,"",3,"normal",,12,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Ab Wheel",,"",4,"normal",,12,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Push Up",,"",0,"normal",,8,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Push Up",,"",1,"normal",,8,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Push Up",,"",2,"normal",,5,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Kneeling Push Up",,"",0,"normal",,12,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Kneeling Push Up",,"",1,"normal",,7,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Nova Uppet Chest",,"3개",0,"normal",,7,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Nova Uppet Chest",,"3개",1,"normal",,6,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Nova Uppet Chest",,"3개",2,"normal",,6,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Nova Uppet Chest",,"3개",3,"normal",,5,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Nova Uppet Chest",,"3개",4,"normal",,5,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","vacumm",,"",0,"normal",,,,31,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","vacumm",,"",1,"normal",,,,21,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","vacumm",,"",2,"normal",,,,22,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","vacumm",,"",3,"normal",,,,20,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Hammer Curl (Dumbbell)",,"",0,"normal",3,12,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Hammer Curl (Dumbbell)",,"",1,"normal",3,11,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Hammer Curl (Dumbbell)",,"",2,"normal",3,9,,,
"W1 D2 ) Push up × 100","18 Jan 2025, 23:53","19 Jan 2025, 00:33","","Hammer Curl (Dumbbell)",,"",3,"normal",3,6,,,
